X,Y,Count,Date,Time,Lat,Long,Speed,Altitude,GSR
-3271.67983441431,6717748.83364445,"2929",2/6/2018,15:13:11,51.542088,-0.02939,3.7,20,"249"
-3271.67983441431,6717748.83364445,"2930",2/6/2018,15:13:11,51.542088,-0.02939,3.7,19.3,"253"
-3273.5722657578,6717748.11769397,"2931",2/6/2018,15:13:12,51.542084,-0.029407,2.85,19.3,"250"
-3275.68733608287,6717746.6857932,"2932",2/6/2018,15:13:13,51.542076,-0.029426,3.61,19.3,"251"
-3277.69108691715,6717745.96984291,"2933",2/6/2018,15:13:14,51.542072,-0.029444,3.26,19.3,"249"
-3277.69108691715,6717745.96984291,"2934",2/6/2018,15:13:14,51.542072,-0.029444,3.26,19,"253"
-3279.69483775143,6717745.25389268,"2935",2/6/2018,15:13:15,51.542068,-0.029462,3.09,19,"249"
-3281.58726909491,6717744.00097994,"2936",2/6/2018,15:13:16,51.542061,-0.029479,2.5,19,"249"
-3283.3683809476,6717743.28502988,"2937",2/6/2018,15:13:17,51.542057,-0.029495,3.2,19,"249"
-3285.1494928003,6717741.85312996,"2938",2/6/2018,15:13:18,51.542049,-0.029511,4.19,19,"250"
-3285.1494928003,6717741.85312996,"2939",2/6/2018,15:13:18,51.542049,-0.029511,4.19,17.8,"253"
-3286.7079656714,6717740.60021774,"2940",2/6/2018,15:13:19,51.542042,-0.029525,3.57,17.8,"250"
-3288.26643854251,6717739.16831829,"2941",2/6/2018,15:13:20,51.542034,-0.029539,3.7,17.8,"249"
-3289.93623090441,6717737.91540648,"2942",2/6/2018,15:13:21,51.542027,-0.029554,3.48,17.8,"250"
-3291.82866224789,6717736.48350751,"2943",2/6/2018,15:13:22,51.542019,-0.029571,3.67,17.8,"249"
-3293.387135119,6717735.76755812,"2944",2/6/2018,15:13:23,51.542015,-0.029585,3.09,17.8,"235"
-3294.9456079901,6717734.33565952,"2945",2/6/2018,15:13:24,51.542007,-0.029599,2.65,17.8,"249"
-3296.28144187962,6717732.36679936,"2946",2/6/2018,15:13:25,51.541996,-0.029611,4.44,17.8,"249"
-3297.61727576914,6717730.39793967,"2947",2/6/2018,15:13:26,51.541985,-0.029623,4.09,17.8,"249"
-3298.95310965866,6717728.96604202,"2948",2/6/2018,15:13:27,51.541977,-0.029635,3.52,17.8,"247"
-3300.51158252977,6717727.53414462,"2949",2/6/2018,15:13:28,51.541969,-0.029649,2.5,17.8,"250"
-3300.51158252977,6717727.53414462,"2950",2/6/2018,15:13:28,51.541969,-0.029649,2.5,17.6,"252"
-3301.95873591008,6717726.2812346,"2951",2/6/2018,15:13:29,51.541962,-0.029662,3.7,17.6,"247"
-3303.07193081801,6717724.84933767,"2952",2/6/2018,15:13:30,51.541954,-0.029672,3.19,17.6,"247"
-3303.07193081801,6717724.84933767,"2953",2/6/2018,15:13:30,51.541954,-0.029672,3.19,17.3,"253"
-3304.07380623515,6717722.8804798,"2954",2/6/2018,15:13:31,51.541943,-0.029681,3.13,17.3,"244"
-3305.18700114309,6717721.44858347,"2955",2/6/2018,15:13:32,51.541935,-0.029691,3.41,17.3,"251"
-3306.18887656023,6717720.01668739,"2956",2/6/2018,15:13:33,51.541927,-0.0297,2.98,17.3,"248"
-3307.07943248657,6717718.76377853,"2957",2/6/2018,15:13:34,51.54192,-0.029708,3.07,17.3,"249"
-3307.07943248657,6717718.76377853,"2958",2/6/2018,15:13:34,51.54192,-0.029708,3.07,16.4,"254"
-3308.08130790371,6717717.33188292,"2959",2/6/2018,15:13:35,51.541912,-0.029717,2.2,16.4,"250"
-3308.08130790371,6717717.33188292,"2960",2/6/2018,15:13:36,51.541912,-0.029717,1.37,16.4,"328"
-3308.08130790371,6717717.33188292,"2961",2/6/2018,15:13:36,51.541912,-0.029717,1.37,16.1,"305"
-3308.08130790371,6717717.33188292,"2962",2/6/2018,15:13:37,51.541912,-0.029717,0.17,16.1,"271"
-3307.85866892212,6717718.04783069,"2963",2/6/2018,15:13:38,51.541916,-0.029715,1.74,16.1,"242"
-3307.85866892212,6717718.04783069,"2964",2/6/2018,15:13:38,51.541916,-0.029715,1.74,16.2,"261"
-3308.08130790371,6717718.04783069,"2965",2/6/2018,15:13:39,51.541916,-0.029717,0.22,16.2,"250"
-3308.63790535768,6717717.33188292,"2966",2/6/2018,15:13:40,51.541912,-0.029722,0.24,16.2,"248"
-3309.19450281164,6717717.33188292,"2967",2/6/2018,15:13:41,51.541912,-0.029727,0.72,16.2,"248"
-3309.52846128402,6717718.04783069,"2968",2/6/2018,15:13:42,51.541916,-0.02973,0.52,16.2,"249"
-3309.52846128402,6717718.76377853,"2969",2/6/2018,15:13:43,51.54192,-0.02973,0.41,16.2,"236"
-3309.52846128402,6717718.76377853,"2970",2/6/2018,15:13:43,51.54192,-0.02973,0.41,16.3,"237"
-3309.63978077482,6717718.76377853,"2971",2/6/2018,15:13:44,51.54192,-0.029731,0.17,16.3,"296"
-3309.63978077482,6717718.76377853,"2972",2/6/2018,15:13:44,51.54192,-0.029731,0.17,16.4,"281"
-3309.41714179323,6717719.47972642,"2973",2/6/2018,15:13:45,51.541924,-0.029729,0.31,16.4,"259"
-3309.41714179323,6717719.47972642,"2974",2/6/2018,15:13:45,51.541924,-0.029729,0.31,16.4,"260"
-3309.52846128402,6717720.01668739,"2975",2/6/2018,15:13:46,51.541927,-0.02973,0.2,16.4,"249"
-3309.30582230244,6717721.44858347,"2976",2/6/2018,15:13:47,51.541935,-0.029728,0.33,16.4,"240"
-3309.08318332085,6717722.1645316,"2977",2/6/2018,15:13:48,51.541939,-0.029726,0.09,16.4,"212"
-3309.08318332085,6717722.1645316,"2978",2/6/2018,15:13:49,51.541939,-0.029726,0.11,16.4,"248"
-3309.08318332085,6717722.1645316,"2979",2/6/2018,15:13:49,51.541939,-0.029726,0.11,16.6,"243"
-3308.86054433926,6717722.8804798,"2980",2/6/2018,15:13:50,51.541943,-0.029724,0.13,16.6,"241"
-3308.74922484847,6717722.8804798,"2981",2/6/2018,15:13:51,51.541943,-0.029723,0.11,16.6,"242"
-3308.52658586688,6717722.1645316,"2982",2/6/2018,15:13:52,51.541939,-0.029721,0.07,16.6,"248"
-3308.41526637609,6717722.1645316,"2983",2/6/2018,15:13:53,51.541939,-0.02972,0.06,16.6,"245"
-3308.52658586688,6717722.1645316,"2984",2/6/2018,15:13:54,51.541939,-0.029721,0.19,16.6,"239"
-3308.52658586688,6717721.44858347,"2985",2/6/2018,15:13:55,51.541935,-0.029721,0.22,16.6,"250"
-3308.41526637609,6717721.44858347,"2986",2/6/2018,15:13:56,51.541935,-0.02972,0.11,16.6,"307"
-3308.41526637609,6717721.44858347,"2987",2/6/2018,15:13:56,51.541935,-0.02972,0.11,17.4,"302"
-3308.41526637609,6717722.1645316,"2988",2/6/2018,15:13:57,51.541939,-0.02972,0.19,17.4,"253"
-3308.52658586688,6717722.1645316,"2989",2/6/2018,15:13:58,51.541939,-0.029721,0.26,17.4,"228"
-3308.1926273945,6717722.1645316,"2990",2/6/2018,15:13:59,51.541939,-0.029718,0.78,17.4,"279"
-3308.74922484847,6717722.1645316,"2991",2/6/2018,15:14:0,51.541939,-0.029723,0.91,17.4,"253"
-3308.74922484847,6717722.1645316,"2992",2/6/2018,15:14:1,51.541939,-0.029723,0.61,17.4,"249"
-3308.63790535768,6717722.1645316,"2993",2/6/2018,15:14:2,51.541939,-0.029722,1.33,17.4,"247"
-3310.30769771958,6717721.44858347,"2994",2/6/2018,15:14:3,51.541935,-0.029737,2.28,17.4,"248"
-3309.9737392472,6717722.8804798,"2995",2/6/2018,15:14:4,51.541943,-0.029734,0.98,17.4,"250"
-3309.9737392472,6717722.8804798,"2996",2/6/2018,15:14:4,51.541943,-0.029734,0.98,17.1,"254"
-3310.41901721037,6717722.1645316,"2997",2/6/2018,15:14:5,51.541939,-0.029738,0.22,17.1,"250"
-3310.41901721037,6717722.1645316,"2998",2/6/2018,15:14:5,51.541939,-0.029738,0.22,17.2,"254"
-3310.53033670116,6717722.1645316,"2999",2/6/2018,15:14:6,51.541939,-0.029739,0.17,17.2,"249"
-3310.97561466434,6717721.44858347,"3000",2/6/2018,15:14:7,51.541935,-0.029743,0.33,17.2,"251"
-3311.42089262751,6717720.7326354,"3001",2/6/2018,15:14:8,51.541931,-0.029747,0,17.2,"250"
-3311.75485109989,6717720.7326354,"3002",2/6/2018,15:14:9,51.541931,-0.02975,0.15,17.2,"246"
-3311.86617059068,6717720.7326354,"3003",2/6/2018,15:14:10,51.541931,-0.029751,0.13,17.2,"247"
-3312.20012906306,6717720.7326354,"3004",2/6/2018,15:14:11,51.541931,-0.029754,0.33,17.2,"249"
-3312.20012906306,6717720.7326354,"3005",2/6/2018,15:14:11,51.541931,-0.029754,0.33,17.4,"252"
-3312.64540702623,6717720.01668739,"3006",2/6/2018,15:14:12,51.541927,-0.029758,1,17.4,"248"
-3312.64540702623,6717720.01668739,"3007",2/6/2018,15:14:12,51.541927,-0.029758,1,17.8,"251"
-3312.42276804465,6717720.01668739,"3008",2/6/2018,15:14:13,51.541927,-0.029756,0.48,17.8,"247"
-3312.64540702623,6717720.01668739,"3009",2/6/2018,15:14:14,51.541927,-0.029758,0.56,17.8,"248"
-3312.97936549861,6717719.47972642,"3010",2/6/2018,15:14:15,51.541924,-0.029761,1.26,17.8,"247"
-3313.2020044802,6717718.76377853,"3011",2/6/2018,15:14:16,51.54192,-0.029763,0.94,17.8,"249"
-3314.09256040655,6717718.04783069,"3012",2/6/2018,15:14:17,51.541916,-0.029771,1.8,17.8,"249"
-3314.09256040655,6717718.04783069,"3013",2/6/2018,15:14:17,51.541916,-0.029771,1.8,17.2,"251"
-3315.31707480527,6717716.61593521,"3014",2/6/2018,15:14:18,51.541908,-0.029782,3.37,17.2,"248"
-3316.541589204,6717715.89998756,"3015",2/6/2018,15:14:19,51.541904,-0.029793,2.63,17.2,"247"
-3317.65478411193,6717715.36302687,"3016",2/6/2018,15:14:20,51.541901,-0.029803,2.89,17.2,"248"
-3318.2113815659,6717715.36302687,"3017",2/6/2018,15:14:21,51.541901,-0.029808,1.91,17.2,"249"
-3318.2113815659,6717715.36302687,"3018",2/6/2018,15:14:21,51.541901,-0.029808,1.91,16.5,"253"
-3318.43402054749,6717714.64707933,"3019",2/6/2018,15:14:22,51.541897,-0.02981,1.15,16.5,"250"
-3318.43402054749,6717714.64707933,"3020",2/6/2018,15:14:22,51.541897,-0.02981,1.15,16.5,"253"
-3319.769854437,6717714.64707933,"3021",2/6/2018,15:14:23,51.541897,-0.029822,2.19,16.5,"249"
-3319.769854437,6717713.93113186,"3022",2/6/2018,15:14:24,51.541893,-0.029822,0.85,16.5,"249"
-3320.99436883573,6717712.4992371,"3023",2/6/2018,15:14:25,51.541885,-0.029833,2.65,16.5,"248"
-3323.44339763318,6717713.93113186,"3024",2/6/2018,15:14:26,51.541893,-0.029855,7.19,16.5,"249"
-3325.89242643063,6717714.64707933,"3025",2/6/2018,15:14:27,51.541897,-0.029877,4.82,16.5,"251"
-3325.89242643063,6717714.64707933,"3026",2/6/2018,15:14:27,51.541897,-0.029877,4.82,17.1,"255"
-3326.89430184777,6717712.4992371,"3027",2/6/2018,15:14:28,51.541885,-0.029886,2.63,17.1,"249"
-3326.89430184777,6717712.4992371,"3028",2/6/2018,15:14:28,51.541885,-0.029886,2.63,17,"254"
-3327.67353828333,6717711.24632939,"3029",2/6/2018,15:14:29,51.541878,-0.029893,3.59,17,"248"
-3327.67353828333,6717711.24632939,"3030",2/6/2018,15:14:29,51.541878,-0.029893,3.59,16.4,"252"
-3329.00937217285,6717708.38254107,"3031",2/6/2018,15:14:30,51.541862,-0.029905,3.43,16.4,"251"
-3330.34520606237,6717705.69774043,"3032",2/6/2018,15:14:31,51.541847,-0.029917,3.48,16.4,"249"
-3331.79235944268,6717703.01294068,"3033",2/6/2018,15:14:32,51.541832,-0.02993,4.13,16.4,"249"
-3331.79235944268,6717703.01294068,"3034",2/6/2018,15:14:32,51.541832,-0.02993,4.13,16.6,"253"
-3333.23951282299,6717700.32814181,"3035",2/6/2018,15:14:33,51.541817,-0.029943,3.72,16.6,"250"
-3334.13006874934,6717698.18030336,"3036",2/6/2018,15:14:34,51.541805,-0.029951,3.09,16.6,"249"
-3334.90930518489,6717696.92739785,"3037",2/6/2018,15:14:35,51.541798,-0.029958,3.06,16.6,"247"
-3334.90930518489,6717696.92739785,"3038",2/6/2018,15:14:35,51.541798,-0.029958,3.06,15.5,"253"
-3335.57722212965,6717694.77956029,"3039",2/6/2018,15:14:36,51.541786,-0.029964,2.65,15.5,"245"
-3336.69041703758,6717693.52665531,"3040",2/6/2018,15:14:37,51.541779,-0.029974,4.07,15.5,"248"
-3337.91493143631,6717692.09476414,"3041",2/6/2018,15:14:38,51.541771,-0.029985,5.91,15.5,"251"
-3337.91493143631,6717692.09476414,"3042",2/6/2018,15:14:38,51.541771,-0.029985,5.91,14.5,"220"
-3340.14132125217,6717689.94692785,"3043",2/6/2018,15:14:39,51.541759,-0.030005,6.65,14.5,"255"
-3341.92243310487,6717689.40996887,"3044",2/6/2018,15:14:40,51.541756,-0.030021,4.59,14.5,"254"
-3342.36771106804,6717689.40996887,"3045",2/6/2018,15:14:41,51.541756,-0.030025,1.89,14.5,"251"
-3342.92430852201,6717689.40996887,"3046",2/6/2018,15:14:42,51.541756,-0.03003,2,14.5,"242"
-3342.92430852201,6717689.40996887,"3047",2/6/2018,15:14:42,51.541756,-0.03003,2,11.5,"259"
-3344.14882292073,6717687.97807842,"3048",2/6/2018,15:14:43,51.541748,-0.030041,3.37,11.5,"246"
-3344.81673986549,6717687.26213329,"3049",2/6/2018,15:14:44,51.541744,-0.030047,1.89,11.5,"241"
-3346.04125426422,6717685.29328451,"3050",2/6/2018,15:14:45,51.541733,-0.030058,5.39,11.5,"246"
-3347.59972713532,6717683.14545002,"3051",2/6/2018,15:14:46,51.541721,-0.030072,6.59,11.5,"249"
-3348.82424153405,6717681.17660223,"3052",2/6/2018,15:14:47,51.54171,-0.030083,4.98,11.5,"248"
-3350.60535338674,6717679.02876882,"3053",2/6/2018,15:14:48,51.541698,-0.030099,5.8,11.5,"252"
-3352.38646523943,6717677.77586627,"3054",2/6/2018,15:14:49,51.541691,-0.030115,4.87,11.5,"253"
-3352.38646523943,6717677.77586627,"3055",2/6/2018,15:14:49,51.541691,-0.030115,4.87,14,"256"
-3353.61097963816,6717675.62803376,"3056",2/6/2018,15:14:50,51.541679,-0.030126,6.74,14,"249"
-3354.83549403689,6717674.37513172,"3057",2/6/2018,15:14:51,51.541672,-0.030137,4.15,14,"243"
-3355.61473047244,6717673.65918779,"3058",2/6/2018,15:14:52,51.541668,-0.030144,2.57,14,"242"
-3355.61473047244,6717673.65918779,"3059",2/6/2018,15:14:52,51.541668,-0.030144,2.57,14.6,"260"
-3357.06188385275,6717671.51135636,"3060",2/6/2018,15:14:53,51.541656,-0.030157,4.5,14.6,"249"
-3358.84299570544,6717668.82656788,"3061",2/6/2018,15:14:54,51.541641,-0.030173,4.61,14.6,"251"
-3359.622232141,6717666.85772355,"3062",2/6/2018,15:14:55,51.54163,-0.03018,4.07,14.6,"276"
-3360.73542704893,6717665.42583707,"3063",2/6/2018,15:14:56,51.541622,-0.03019,3.19,14.6,"258"
-3362.18258042924,6717664.1729366,"3064",2/6/2018,15:14:57,51.541615,-0.030203,4.35,14.6,"249"
-3362.18258042924,6717664.1729366,"3065",2/6/2018,15:14:57,51.541615,-0.030203,4.35,14.8,"257"
-3363.29577533717,6717662.74105059,"3066",2/6/2018,15:14:58,51.541607,-0.030213,3.98,14.8,"254"
-3364.29765075431,6717661.30916483,"3067",2/6/2018,15:14:59,51.541599,-0.030222,4.13,14.8,"250"
-3365.63348464383,6717659.34032233,"3068",2/6/2018,15:15:0,51.541588,-0.030234,4.57,14.8,"251"
-3366.74667955177,6717658.62437971,"3069",2/6/2018,15:15:1,51.541584,-0.030244,4.22,14.8,"249"
-3366.74667955177,6717658.62437971,"3070",2/6/2018,15:15:1,51.541584,-0.030244,4.22,14,"250"
-3368.19383293208,6717657.19249468,"3071",2/6/2018,15:15:2,51.541576,-0.030257,4.37,14,"226"
-3369.97494478477,6717655.93959548,"3072",2/6/2018,15:15:3,51.541569,-0.030273,4.37,14,"251"
-3371.86737612826,6717655.22365316,"3073",2/6/2018,15:15:4,51.541565,-0.03029,3.7,14,"250"
-3371.86737612826,6717655.22365316,"3074",2/6/2018,15:15:4,51.541565,-0.03029,3.7,14.8,"244"
-3373.31452950857,6717653.79176873,"3075",2/6/2018,15:15:5,51.541557,-0.030303,4.56,14.8,"246"
-3375.31828034285,6717651.10698608,"3076",2/6/2018,15:15:6,51.541542,-0.030321,9.22,14.8,"258"
-3377.54467015871,6717647.70626267,"3077",2/6/2018,15:15:7,51.541523,-0.030341,9.65,14.8,"256"
-3378.99182353903,6717646.27437956,"3078",2/6/2018,15:15:8,51.541515,-0.030354,6.06,14.8,"239"
-3380.43897691934,6717644.30554068,"3079",2/6/2018,15:15:9,51.541504,-0.030367,5.91,14.8,"256"
-3380.43897691934,6717644.30554068,"3080",2/6/2018,15:15:9,51.541504,-0.030367,5.91,15.8,"248"
-3381.99744979044,6717641.62076117,"3081",2/6/2018,15:15:10,51.541489,-0.030381,5.54,15.8,"255"
-3383.55592266155,6717640.18887912,"3082",2/6/2018,15:15:11,51.541481,-0.030395,5.44,15.8,"249"
-3383.55592266155,6717640.18887912,"3083",2/6/2018,15:15:11,51.541481,-0.030395,5.44,16.9,"260"
-3385.00307604186,6717638.75699732,"3084",2/6/2018,15:15:12,51.541473,-0.030408,5.67,16.9,"247"
-3386.33890993138,6717637.50410096,"3085",2/6/2018,15:15:13,51.541466,-0.03042,5.69,16.9,"241"
-3387.89738280249,6717636.07221964,"3086",2/6/2018,15:15:14,51.541458,-0.030434,4.44,16.9,"254"
-3388.67661923804,6717635.35627907,"3087",2/6/2018,15:15:15,51.541454,-0.030441,3.33,16.9,"241"
-3388.67661923804,6717635.35627907,"3088",2/6/2018,15:15:15,51.541454,-0.030441,3.33,16.2,"256"
-3389.67849465518,6717634.10338323,"3089",2/6/2018,15:15:16,51.541447,-0.03045,3.22,16.2,"238"
-3391.0143285447,6717632.6715025,"3090",2/6/2018,15:15:17,51.541439,-0.030462,3.91,16.2,"240"
-3393.01807937898,6717631.95556224,"3091",2/6/2018,15:15:18,51.541435,-0.03048,4.41,16.2,"244"
-3393.01807937898,6717631.95556224,"3092",2/6/2018,15:15:18,51.541435,-0.03048,4.41,16.1,"247"
-3394.3539132685,6717630.70266692,"3093",2/6/2018,15:15:19,51.541428,-0.030492,4.44,16.1,"244"
-3395.68974715802,6717629.27078679,"3094",2/6/2018,15:15:20,51.54142,-0.030504,4.46,16.1,"250"
-3396.80294206595,6717628.55484682,"3095",2/6/2018,15:15:21,51.541416,-0.030514,3.76,16.1,"249"
-3398.69537340943,6717626.58601223,"3096",2/6/2018,15:15:22,51.541405,-0.030531,7.06,16.1,"253"
-3400.47648526213,6717624.43819322,"3097",2/6/2018,15:15:23,51.541393,-0.030547,5.59,16.1,"251"
-3400.47648526213,6717624.43819322,"3098",2/6/2018,15:15:23,51.541393,-0.030547,5.59,17.1,"257"
-3402.48023609641,6717622.46935962,"3099",2/6/2018,15:15:24,51.541382,-0.030565,6.59,17.1,"237"
-3403.70475049513,6717621.03748094,"3100",2/6/2018,15:15:25,51.541374,-0.030576,4.65,17.1,"239"
-3405.48586234783,6717619.06864817,"3101",2/6/2018,15:15:26,51.541363,-0.030592,6.5,17.1,"250"
-3405.48586234783,6717619.06864817,"3102",2/6/2018,15:15:26,51.541363,-0.030592,6.5,16.6,"255"
-3407.26697420052,6717616.92083114,"3103",2/6/2018,15:15:27,51.541351,-0.030608,4.54,16.6,"241"
-3408.04621063607,6717615.66793813,"3104",2/6/2018,15:15:28,51.541344,-0.030615,4.09,16.6,"256"
-3409.159405544,6717613.520122,"3105",2/6/2018,15:15:29,51.541332,-0.030625,4.93,16.6,"260"
-3409.93864197956,6717612.80418342,"3106",2/6/2018,15:15:30,51.541328,-0.030632,4.41,16.6,"279"
-3411.38579535987,6717610.83535263,"3107",2/6/2018,15:15:31,51.541317,-0.030645,4.98,16.6,"264"
-3411.38579535987,6717610.83535263,"3108",2/6/2018,15:15:31,51.541317,-0.030645,4.98,15.7,"265"
-3412.27635128621,6717608.86652232,"3109",2/6/2018,15:15:32,51.541306,-0.030653,4.46,15.7,"256"
-3413.50086568494,6717607.43464604,"3110",2/6/2018,15:15:33,51.541298,-0.030664,4.8,15.7,"250"
-3414.50274110208,6717607.43464604,"3111",2/6/2018,15:15:34,51.541298,-0.030673,3.89,15.7,"255"
-3414.50274110208,6717607.43464604,"3112",2/6/2018,15:15:34,51.541298,-0.030673,3.89,16.2,"262"
-3415.50461651922,6717606.00277,"3113",2/6/2018,15:15:35,51.54129,-0.030682,3.52,16.2,"256"
-3416.50649193636,6717605.28683207,"3114",2/6/2018,15:15:36,51.541286,-0.030691,4.83,16.2,"250"
-3417.84232582588,6717604.03394086,"3115",2/6/2018,15:15:37,51.541279,-0.030703,4.69,16.2,"247"
-3417.84232582588,6717604.03394086,"3116",2/6/2018,15:15:37,51.541279,-0.030703,4.69,15.8,"250"
-3418.84420124302,6717602.60206542,"3117",2/6/2018,15:15:38,51.541271,-0.030712,4.41,15.8,"251"
-3420.29135462333,6717600.6332371,"3118",2/6/2018,15:15:39,51.54126,-0.030725,4.3,15.8,"241"
-3421.40454953126,6717599.20136226,"3119",2/6/2018,15:15:40,51.541252,-0.030735,4.24,15.8,"247"
-3422.96302240237,6717597.94847198,"3120",2/6/2018,15:15:41,51.541245,-0.030749,5.02,15.8,"231"
-3422.96302240237,6717597.94847198,"3121",2/6/2018,15:15:41,51.541245,-0.030749,5.02,16,"228"
-3424.0762173103,6717596.51659761,"3122",2/6/2018,15:15:42,51.541237,-0.030759,4.85,16,"244"
-3425.30073170903,6717595.08472349,"3123",2/6/2018,15:15:43,51.541229,-0.03077,4.46,16,"262"
-3426.52524610775,6717593.11589699,"3124",2/6/2018,15:15:44,51.541218,-0.030781,5.56,16,"242"
-3426.52524610775,6717593.11589699,"3125",2/6/2018,15:15:44,51.541218,-0.030781,5.56,16.1,"248"
-3427.97239948807,6717591.68402347,"3126",2/6/2018,15:15:45,51.54121,-0.030794,4.43,16.1,"237"
-3430.08746981314,6717590.43113435,"3127",2/6/2018,15:15:46,51.541203,-0.030813,7.61,16.1,"239"
-3431.64594268424,6717588.9992613,"3128",2/6/2018,15:15:47,51.541195,-0.030827,5.32,16.1,"240"
-3431.64594268424,6717588.9992613,"3129",2/6/2018,15:15:47,51.541195,-0.030827,5.32,15.4,"253"
-3432.87045708297,6717587.5673885,"3130",2/6/2018,15:15:48,51.541187,-0.030838,4.26,15.4,"248"
-3434.0949714817,6717586.31450001,"3131",2/6/2018,15:15:49,51.54118,-0.030849,4.35,15.4,"279"
-3435.20816638963,6717584.88262769,"3132",2/6/2018,15:15:50,51.541172,-0.030859,4.07,15.4,"279"
-3436.65531976994,6717582.91380366,"3133",2/6/2018,15:15:51,51.541161,-0.030872,4.85,15.4,"263"
-3438.43643162263,6717581.48193193,"3134",2/6/2018,15:15:52,51.541153,-0.030888,4.32,15.4,"255"
-3438.43643162263,6717581.48193193,"3135",2/6/2018,15:15:52,51.541153,-0.030888,4.32,15.7,"261"
-3440.21754347533,6717580.05006045,"3136",2/6/2018,15:15:53,51.541145,-0.030904,4.65,15.7,"261"
-3441.55337736485,6717579.51310872,"3137",2/6/2018,15:15:54,51.541142,-0.030916,3.76,15.7,"233"
-3443.33448921754,6717577.36530212,"3138",2/6/2018,15:15:55,51.54113,-0.030932,4.44,15.7,"219"
-3444.44768412547,6717575.93343137,"3139",2/6/2018,15:15:56,51.541122,-0.030942,3.78,15.7,"233"
-3444.44768412547,6717575.93343137,"3140",2/6/2018,15:15:56,51.541122,-0.030942,3.78,14.7,"247"
-3445.44955954261,6717574.68054467,"3141",2/6/2018,15:15:57,51.541115,-0.030951,4.83,14.7,"245"
-3446.56275445054,6717573.24867439,"3142",2/6/2018,15:15:58,51.541107,-0.030961,4.09,14.7,"247"
-3447.67594935848,6717571.9957881,"3143",2/6/2018,15:15:59,51.5411,-0.030971,3.82,14.7,"247"
-3447.67594935848,6717571.9957881,"3144",2/6/2018,15:15:59,51.5411,-0.030971,3.82,14.4,"251"
-3449.12310273879,6717570.56391829,"3145",2/6/2018,15:16:0,51.541092,-0.030984,4.59,14.4,"256"
-3450.5702561191,6717568.41611406,"3146",2/6/2018,15:16:1,51.54108,-0.030997,5.28,14.4,"252"
-3450.5702561191,6717568.41611406,"3147",2/6/2018,15:16:1,51.54108,-0.030997,5.28,14.1,"250"
-3451.90609000862,6717566.447294,"3148",2/6/2018,15:16:2,51.541069,-0.031009,4.8,14.1,"261"
-3453.01928491655,6717565.01542517,"3149",2/6/2018,15:16:3,51.541061,-0.031019,4,14.1,"253"
-3454.46643829687,6717563.76254015,"3150",2/6/2018,15:16:4,51.541054,-0.031032,3.57,14.1,"246"
-3455.80227218638,6717562.33067179,"3151",2/6/2018,15:16:5,51.541046,-0.031044,4.04,14.1,"255"
-3455.80227218638,6717562.33067179,"3152",2/6/2018,15:16:5,51.541046,-0.031044,4.04,14.3,"257"
-3457.1381060759,6717561.07778718,"3153",2/6/2018,15:16:6,51.541039,-0.031056,5.2,14.3,"252"
-3458.8078984378,6717559.64591929,"3154",2/6/2018,15:16:7,51.541031,-0.031071,4.26,14.3,"241"
-3460.25505181812,6717558.21405166,"3155",2/6/2018,15:16:8,51.541023,-0.031084,4.78,14.3,"247"
-3460.25505181812,6717558.21405166,"3156",2/6/2018,15:16:8,51.541023,-0.031084,4.78,15,"247"
-3461.47956621684,6717556.96116768,"3157",2/6/2018,15:16:9,51.541016,-0.031095,4.52,15,"251"
-3462.92671959715,6717554.81336703,"3158",2/6/2018,15:16:10,51.541004,-0.031108,5.09,15,"249"
-3464.48519246826,6717552.84455026,"3159",2/6/2018,15:16:11,51.540993,-0.031122,5.89,15,"252"
-3466.48894330254,6717549.98081763,"3160",2/6/2018,15:16:12,51.540977,-0.03114,8.83,15,"252"
-3466.48894330254,6717549.98081763,"3161",2/6/2018,15:16:12,51.540977,-0.03114,8.83,15.3,"258"
-3468.7153331184,6717547.29606921,"3162",2/6/2018,15:16:13,51.540962,-0.03116,8.26,15.3,"252"
-3470.27380598951,6717545.32725426,"3163",2/6/2018,15:16:14,51.540951,-0.031174,5.09,15.3,"246"
-3471.49832038824,6717544.61132167,"3164",2/6/2018,15:16:15,51.540947,-0.031185,4.43,15.3,"245"
-3471.49832038824,6717544.61132167,"3165",2/6/2018,15:16:15,51.540947,-0.031185,4.43,15.2,"254"
-3473.27943224093,6717543.17945667,"3166",2/6/2018,15:16:16,51.540939,-0.031201,3.7,15.2,"249"
-3474.16998816727,6717543.17945667,"3167",2/6/2018,15:16:17,51.540939,-0.031209,2.26,15.2,"256"
-3474.94922460283,6717542.64250737,"3168",2/6/2018,15:16:18,51.540936,-0.031216,2.54,15.2,"257"
-3474.94922460283,6717542.64250737,"3169",2/6/2018,15:16:18,51.540936,-0.031216,2.54,15.8,"250"
-3476.17373900155,6717541.21064272,"3170",2/6/2018,15:16:19,51.540928,-0.031227,3.19,15.8,"245"
-3477.39825340028,6717540.49471049,"3171",2/6/2018,15:16:20,51.540924,-0.031238,4.37,15.8,"254"
-3478.7340872898,6717539.06284622,"3172",2/6/2018,15:16:21,51.540916,-0.03125,3.74,15.8,"254"
-3479.73596270694,6717538.52589719,"3173",2/6/2018,15:16:22,51.540913,-0.031259,5.57,15.8,"256"
-3479.73596270694,6717538.52589719,"3174",2/6/2018,15:16:22,51.540913,-0.031259,5.57,15.7,"255"
