Count	Date	Time	Lat	Long	Speed	Altitude	GSR
2370	2/6/2018	12:5:52	51.543812	-0.025329	0.78	7.80	467
2371	2/6/2018	12:5:53	51.543812	-0.025328	0.30	7.80	462
2372	2/6/2018	12:5:53	51.543812	-0.025328	0.30	7.90	464
2373	2/6/2018	12:5:54	51.543819	-0.025330	0.56	7.90	460
2374	2/6/2018	12:5:54	51.543819	-0.025330	0.56	7.90	464
2375	2/6/2018	12:5:55	51.543827	-0.025332	1.15	7.90	455
2376	2/6/2018	12:5:55	51.543827	-0.025332	1.15	7.80	466
2377	2/6/2018	12:5:56	51.543839	-0.025334	2.44	7.80	452
2378	2/6/2018	12:5:56	51.543839	-0.025334	2.44	7.60	459
2379	2/6/2018	12:5:57	51.543835	-0.025336	0.98	7.60	458
2380	2/6/2018	12:5:58	51.543835	-0.025343	0.41	7.60	459
2381	2/6/2018	12:5:58	51.543835	-0.025343	0.41	7.00	462
2382	2/6/2018	12:5:59	51.543839	-0.025346	0.19	7.00	458
2383	2/6/2018	12:5:59	51.543839	-0.025346	0.19	6.60	462
2384	2/6/2018	12:6:0	51.543839	-0.025348	0.11	6.60	458
2385	2/6/2018	12:6:0	51.543839	-0.025348	0.11	6.80	461
2386	2/6/2018	12:6:1	51.543842	-0.025352	0.28	6.80	459
2387	2/6/2018	12:6:1	51.543842	-0.025352	0.28	6.70	462
2388	2/6/2018	12:6:2	51.543842	-0.025354	0.26	6.70	458
2389	2/6/2018	12:6:2	51.543842	-0.025354	0.26	7.00	461
2390	2/6/2018	12:6:3	51.543842	-0.025355	0.26	7.00	454
2391	2/6/2018	12:6:3	51.543842	-0.025355	0.26	6.50	458
2392	2/6/2018	12:6:4	51.543842	-0.025357	0.31	6.50	451
2393	2/6/2018	12:6:4	51.543842	-0.025357	0.31	6.80	451
2394	2/6/2018	12:6:5	51.543842	-0.025358	0.24	6.80	452
2395	2/6/2018	12:6:5	51.543842	-0.025358	0.24	7.00	456
2396	2/6/2018	12:6:6	51.543846	-0.025365	0.17	7.00	418
2397	2/6/2018	12:6:6	51.543846	-0.025365	0.17	6.90	390
2398	2/6/2018	12:6:7	51.543846	-0.025365	0.04	6.90	427
2399	2/6/2018	12:6:7	51.543846	-0.025365	0.04	6.80	462
2400	2/6/2018	12:6:8	51.543850	-0.025366	0.43	6.80	452
2401	2/6/2018	12:6:9	51.543854	-0.025375	1.26	6.80	461
2402	2/6/2018	12:6:9	51.543854	-0.025375	1.26	5.80	543
2403	2/6/2018	12:6:10	51.543854	-0.025381	0.91	5.80	488
2404	2/6/2018	12:6:10	51.543854	-0.025381	0.91	5.30	483
2405	2/6/2018	12:6:11	51.543861	-0.025385	1.19	5.30	467
2406	2/6/2018	12:6:12	51.543865	-0.025390	1.15	5.30	463
2407	2/6/2018	12:6:13	51.543869	-0.025390	1.13	5.30	463
2408	2/6/2018	12:6:13	51.543869	-0.025390	1.13	4.50	466
2409	2/6/2018	12:6:14	51.543861	-0.025391	0.33	4.50	464
2410	2/6/2018	12:6:14	51.543861	-0.025391	0.33	4.10	468
2411	2/6/2018	12:6:15	51.543865	-0.025389	0.13	4.10	458
2412	2/6/2018	12:6:15	51.543865	-0.025389	0.13	4.10	461
2413	2/6/2018	12:6:16	51.543865	-0.025391	0.07	4.10	459
2414	2/6/2018	12:6:16	51.543865	-0.025391	0.07	3.90	459
2415	2/6/2018	12:6:17	51.543854	-0.025391	1.48	3.90	460
2416	2/6/2018	12:6:17	51.543854	-0.025391	1.48	4.10	464
2417	2/6/2018	12:6:18	51.543854	-0.025389	1.48	4.10	461
2418	2/6/2018	12:6:18	51.543854	-0.025389	1.48	4.00	464
2419	2/6/2018	12:6:19	51.543850	-0.025387	1.13	4.00	461
2420	2/6/2018	12:6:19	51.543850	-0.025387	1.13	4.00	464
